Time,secs	AreaA,cm	AreaA,A	Unused    	Unused    	PiA,mN/m	Unused    	Unused    	Unused    	Unused    	Unused    
7897.520000	104.295707	4.502596	-595.823653	-595.823653	26.907586	39.338547	0.000000	0.000000	158.809400	Inf
7898.020000	104.254747	4.500828	-595.823653	-595.823653	26.843247	39.334298	0.000000	0.000000	158.800520	Inf
7898.520000	104.254747	4.500828	-595.823653	-595.823653	26.801886	39.338547	0.000000	0.000000	158.800520	Inf
7899.020000	104.254747	4.500828	-595.823653	-595.823653	26.870820	39.338547	0.000000	0.000000	158.800520	Inf
7899.520000	104.254747	4.500828	-595.823653	-595.823653	26.861629	39.334298	0.000000	0.000000	158.782759	Inf
7900.020000	104.213786	4.499059	-595.823653	-595.823653	26.843247	39.338547	0.000000	0.000000	158.800520	Inf
7900.520000	104.254747	4.500828	-595.823653	-595.823653	26.824864	39.330048	0.000000	0.000000	158.800520	Inf
7901.020000	104.254747	4.500828	-595.823653	-595.823653	26.857033	39.338547	0.000000	0.000000	158.800520	Inf
7901.520000	104.254747	4.500828	-595.823653	-595.823653	26.880012	39.338547	0.000000	0.000000	158.800520	Inf
7902.020000	104.213786	4.499059	-595.823653	-595.823653	26.838651	39.334298	0.000000	0.000000	158.800520	Inf
7902.520000	104.295707	4.502596	-595.823653	-595.823653	26.829460	39.338547	0.000000	0.000000	158.809400	Inf
7903.020000	104.254747	4.500828	-595.823653	-595.823653	26.857033	39.338547	0.000000	0.000000	158.809400	Inf
7903.520000	104.213786	4.499059	-595.823653	-595.823653	26.838651	39.338547	0.000000	0.000000	158.809400	Inf
7904.020000	104.213786	4.499059	-595.823653	-595.823653	26.806481	39.338547	0.000000	0.000000	158.809400	Inf
7904.520000	104.254747	4.500828	-595.823653	-595.823653	26.893799	39.338547	0.000000	0.000000	158.791640	Inf
7905.020000	104.213786	4.499059	-595.823653	-595.823653	26.815673	39.338547	0.000000	0.000000	158.809400	Inf
7905.520000	104.254747	4.500828	-595.823653	-595.823653	26.811077	39.338547	0.000000	0.000000	158.800520	Inf
7906.020000	104.254747	4.500828	-595.823653	-595.823653	26.834055	39.338547	0.000000	0.000000	158.800520	Inf
7906.520000	104.254747	4.500828	-595.823653	-595.823653	26.870820	39.338547	0.000000	0.000000	158.809400	Inf
7907.020000	104.213786	4.499059	-595.823653	-595.823653	26.852438	39.338547	0.000000	0.000000	158.809400	Inf
7907.520000	104.172826	4.497291	-595.823653	-595.823653	26.875416	39.338547	0.000000	0.000000	158.800520	Inf
7908.020000	104.213786	4.499059	-595.823653	-595.823653	26.884607	39.338547	0.000000	0.000000	158.800520	Inf
7908.520000	104.254747	4.500828	-595.823653	-595.823653	26.884607	39.338547	0.000000	0.000000	158.800520	Inf
7909.020000	104.254747	4.500828	-595.823653	-595.823653	26.815673	39.342797	0.000000	0.000000	158.782759	Inf
7909.520000	104.213786	4.499059	-595.823653	-595.823653	26.806481	39.342797	0.000000	0.000000	158.809400	Inf
7910.020000	104.254747	4.500828	-595.823653	-595.823653	26.797290	39.338547	0.000000	0.000000	158.800520	Inf
7910.520000	104.254747	4.500828	-595.823653	-595.823653	26.788099	39.338547	0.000000	0.000000	158.800520	Inf
7911.020000	104.254747	4.500828	-595.823653	-595.823653	26.902990	39.342797	0.000000	0.000000	158.791640	Inf
7911.520000	104.295707	4.502596	-595.823653	-595.823653	26.857033	39.338547	0.000000	0.000000	158.809400	Inf
7912.020000	104.254747	4.500828	-595.823653	-595.823653	26.838651	39.338547	0.000000	0.000000	158.800520	Inf
7912.520000	104.213786	4.499059	-595.823653	-595.823653	26.866225	39.342797	0.000000	0.000000	158.809400	Inf
7913.020000	104.213786	4.499059	-595.823653	-595.823653	26.769716	39.338547	0.000000	0.000000	158.809400	Inf
7913.520000	104.213786	4.499059	-595.823653	-595.823653	26.760525	39.342797	0.000000	0.000000	158.782759	Inf
7914.020000	104.254747	4.500828	-595.823653	-595.823653	26.912181	39.342797	0.000000	0.000000	158.809400	Inf
7914.520000	104.213786	4.499059	-595.823653	-595.823653	26.806481	39.342797	0.000000	0.000000	158.782759	Inf
7915.020000	104.254747	4.500828	-595.823653	-595.823653	26.820268	39.342797	0.000000	0.000000	158.800520	Inf
7915.520000	104.295707	4.502596	-595.823653	-595.823653	26.907586	39.342797	0.000000	0.000000	158.800520	Inf
7916.020000	104.254747	4.500828	-595.823653	-595.823653	26.751333	39.342797	0.000000	0.000000	158.800520	Inf
7916.520000	104.254747	4.500828	-595.823653	-595.823653	26.852438	39.342797	0.000000	0.000000	158.800520	Inf
7917.020000	104.254747	4.500828	-595.823653	-595.823653	26.921373	39.338547	0.000000	0.000000	158.800520	Inf
7917.520000	104.254747	4.500828	-595.823653	-595.823653	26.870820	39.347046	0.000000	0.000000	158.800520	Inf
7918.020000	104.254747	4.500828	-595.823653	-595.823653	26.824864	39.338547	0.000000	0.000000	158.800520	Inf
7918.520000	104.254747	4.500828	-595.823653	-595.823653	26.820268	39.342797	0.000000	0.000000	158.809400	Inf
7919.020000	104.213786	4.499059	-595.823653	-595.823653	26.857033	39.342797	0.000000	0.000000	158.809400	Inf
7919.520000	104.295707	4.502596	-595.823653	-595.823653	26.912181	39.342797	0.000000	0.000000	158.809400	Inf
7920.020000	104.213786	4.499059	-595.823653	-595.823653	26.838651	39.342797	0.000000	0.000000	158.800520	Inf
7920.520000	104.254747	4.500828	-595.823653	-595.823653	26.880012	39.342797	0.000000	0.000000	158.800520	Inf
7921.020000	104.213786	4.499059	-595.823653	-595.823653	26.815673	39.342797	0.000000	0.000000	158.800520	Inf
7921.520000	104.254747	4.500828	-595.823653	-595.823653	26.847842	39.347046	0.000000	0.000000	158.800520	Inf
7922.020000	104.213786	4.499059	-595.823653	-595.823653	26.857033	39.342797	0.000000	0.000000	158.809400	Inf
7922.520000	104.254747	4.500828	-595.823653	-595.823653	26.861629	39.347046	0.000000	0.000000	158.800520	Inf
7923.020000	104.254747	4.500828	-595.823653	-595.823653	26.847842	39.347046	0.000000	0.000000	158.800520	Inf
7923.520000	104.254747	4.500828	-595.823653	-595.823653	26.797290	39.342797	0.000000	0.000000	158.800520	Inf
7924.020000	104.254747	4.500828	-595.823653	-595.823653	26.880012	39.347046	0.000000	0.000000	158.800520	Inf
7924.520000	104.254747	4.500828	-595.823653	-595.823653	26.875416	39.347046	0.000000	0.000000	158.800520	Inf
