Time,secs	AreaA,cm	AreaA,A	Unused    	Unused    	PiA,mN/m	Unused    	Unused    	Unused    	Unused    	Unused    
0.520000	111.206280	4.800935	-595.823653	-595.823653	22.924535	42.496000	0.000000		159.137968	NaN
1.020000	111.206280	4.800935	-595.823653	-595.823653	22.937963	42.496000	0.000000		159.137968	NaN
1.520000	111.166897	4.799235	-595.823653	-595.823653	22.929011	42.496000	0.000000		159.137968	NaN
2.020000	111.206280	4.800935	-595.823653	-595.823653	22.937963	42.496000	0.000000		159.137968	NaN
2.520000	111.166897	4.799235	-595.823653	-595.823653	22.978244	42.496000	0.000000		159.137968	NaN
3.020000	110.969984	4.790734	-595.823653	-595.823653	22.987195	42.496000	0.000000		159.146849	NaN
3.520000	110.930601	4.789034	-595.823653	-595.823653	23.009574	42.496000	0.000000		159.146849	NaN
4.020000	110.733688	4.780533	-595.823653	-595.823653	23.027476	42.496000	0.000000		159.120208	NaN
4.520000	110.497392	4.770332	-595.823653	-595.823653	23.045379	42.496000	0.000000		159.146849	NaN
5.020000	110.300479	4.761831	-595.823653	-595.823653	23.049855	42.496000	0.000000		159.146849	NaN
5.520000	110.300479	4.761831	-595.823653	-595.823653	23.063282	42.496000	0.000000		159.137968	NaN
6.020000	110.103566	4.753330	-595.823653	-595.823653	23.063282	42.496000	0.000000		159.137968	NaN
6.520000	109.985418	4.748229	-595.823653	-595.823653	23.072233	42.496000	0.000000		159.164609	NaN
7.020000	109.867270	4.743128	-595.823653	-595.823653	23.090136	42.496000	0.000000		159.146849	NaN
7.520000	109.630974	4.732927	-595.823653	-595.823653	23.103563	42.496000	0.000000		159.146849	NaN
8.020000	109.512826	4.727826	-595.823653	-595.823653	23.125942	42.496000	0.000000		159.129088	NaN
8.520000	109.434061	4.724426	-595.823653	-595.823653	23.139369	42.496000	0.000000		159.146849	NaN
9.020000	109.197765	4.714225	-595.823653	-595.823653	23.157272	42.496000	0.000000		159.146849	NaN
9.520000	109.118999	4.710824	-595.823653	-595.823653	23.170699	42.496000	0.000000		159.155729	NaN
10.020000	108.961469	4.704024	-595.823653	-595.823653	23.188602	42.496000	0.000000		159.155729	NaN
10.520000	108.843321	4.698923	-595.823653	-595.823653	23.206505	42.496000	0.000000		159.146849	NaN
11.020000	108.725173	4.693822	-595.823653	-595.823653	23.210980	42.496000	0.000000		159.146849	NaN
11.520000	108.607025	4.688722	-595.823653	-595.823653	23.237834	42.496000	0.000000		159.137968	NaN
12.020000	108.410112	4.680221	-595.823653	-595.823653	23.251261	42.496000	0.000000		159.164609	NaN
12.520000	108.252581	4.673420	-595.823653	-595.823653	23.278116	42.496000	0.000000		159.146849	NaN
13.020000	108.291964	4.675120	-595.823653	-595.823653	23.287067	42.496000	0.000000		159.164609	NaN
13.520000	108.095051	4.666619	-595.823653	-595.823653	23.304970	42.496000	0.000000		159.146849	NaN
14.020000	108.095051	4.666619	-595.823653	-595.823653	23.313921	42.496000	0.000000		159.146849	NaN
14.520000	107.819372	4.654718	-595.823653	-595.823653	23.322873	42.496000	0.000000		159.146849	NaN
15.020000	107.819372	4.654718	-595.823653	-595.823653	23.340775	42.496000	0.000000		159.155729	NaN
15.520000	107.622459	4.646217	-595.823653	-595.823653	23.363154	42.496000	0.000000		159.164609	NaN
16.020000	107.661841	4.647917	-595.823653	-595.823653	23.367630	42.496000	0.000000		159.146849	NaN
16.520000	107.425546	4.637716	-595.823653	-595.823653	23.363154	42.496000	0.000000		159.155729	NaN
17.020000	107.425546	4.637716	-595.823653	-595.823653	23.394484	42.496000	0.000000		159.137968	NaN
17.520000	107.268015	4.630915	-595.823653	-595.823653	23.398960	42.496000	0.000000		159.137968	NaN
18.020000	107.189250	4.627514	-595.823653	-595.823653	23.398960	42.496000	0.000000		159.155729	NaN
18.520000	107.071102	4.622414	-595.823653	-595.823653	23.434765	42.496000	0.000000		159.155729	NaN
19.020000	106.913571	4.615613	-595.823653	-595.823653	23.416862	42.496000	0.000000		159.155729	NaN
19.520000	106.874188	4.613913	-595.823653	-595.823653	23.278116	42.496000	0.000000		159.164609	NaN
20.020000	106.716658	4.607112	-595.823653	-595.823653	23.313921	42.496000	0.000000		159.146849	NaN
20.520000	106.677275	4.605412	-595.823653	-595.823653	23.470571	42.496000	0.000000		159.146849	NaN
21.020000	106.480362	4.596911	-595.823653	-595.823653	23.564560	42.496000	0.000000		159.164609	NaN
21.520000	106.519745	4.598611	-595.823653	-595.823653	23.528755	42.496000	0.000000		159.155729	NaN
22.020000	106.480362	4.596911	-595.823653	-595.823653	23.367630	42.496000	0.000000		159.164609	NaN
22.520000	106.283449	4.588410	-595.823653	-595.823653	23.439241	42.496000	0.000000		159.146849	NaN
23.020000	106.244066	4.586709	-595.823653	-595.823653	23.618269	42.496000	0.000000		159.164609	NaN
23.520000	106.086535	4.579909	-595.823653	-595.823653	23.470571	42.496000	0.000000		159.155729	NaN
24.020000	106.047153	4.578208	-595.823653	-595.823653	23.390008	42.496000	0.000000		159.146849	NaN
24.520000	105.968387	4.574808	-595.823653	-595.823653	23.645123	42.496000	0.000000		159.155729	NaN
25.020000	105.889622	4.571408	-595.823653	-595.823653	23.604842	42.496000	0.000000		159.164609	NaN
25.520000	105.850239	4.569707	-595.823653	-595.823653	23.663026	42.496000	0.000000		159.164609	NaN
26.020000	105.613944	4.559506	-595.823653	-595.823653	23.273640	42.496000	0.000000		159.173489	NaN
26.520000	105.613944	4.559506	-595.823653	-595.823653	23.331824	42.496000	0.000000		159.155729	NaN
27.020000	105.535178	4.556106	-595.823653	-595.823653	23.430290	42.496000	0.000000		159.146849	NaN
27.520000	105.417030	4.551005	-595.823653	-595.823653	23.613793	42.496000	0.000000		159.155729	NaN
28.020000	105.417030	4.551005	-595.823653	-595.823653	23.569036	42.496000	0.000000		159.146849	NaN
28.520000	105.220117	4.542504	-595.823653	-595.823653	23.528755	42.496000	0.000000		159.164609	NaN
29.020000	105.180734	4.540804	-595.823653	-595.823653	23.555609	42.496000	0.000000		159.155729	NaN
29.520000	105.180734	4.540804	-595.823653	-595.823653	23.577988	42.496000	0.000000		159.164609	NaN
30.020000	104.983821	4.532303	-595.823653	-595.823653	23.573512	42.496000	0.000000		159.155729	NaN
