Time,secs	AreaA,cm2	AreaA,A	Unused    	Unused    	PiA,mN/m	Unused    	Unused    	Unused    	Unused    	Unused
366.610000	222.414355	9.601948	-595.823653	-595.823653	5.282893	45.475000	0.000000		160.869612	NaN
367.110000	222.414355	9.601948	-595.823653	-595.823653	5.315823	45.475000	0.000000		160.878493	NaN
367.610000	222.113917	9.588978	-595.823653	-595.823653	5.329936	45.475000	0.000000		160.878493	NaN
368.110000	222.113917	9.588978	-595.823653	-595.823653	5.311119	45.475000	0.000000		160.878493	NaN
368.610000	222.053830	9.586384	-595.823653	-595.823653	5.315823	45.475000	0.000000		160.878493	NaN
369.110000	222.113917	9.588978	-595.823653	-595.823653	5.362866	45.475000	0.000000		160.887373	NaN
369.610000	222.113917	9.588978	-595.823653	-595.823653	5.329936	45.475000	0.000000		160.887373	NaN
370.110000	222.113917	9.588978	-595.823653	-595.823653	5.358162	45.475000	0.000000		160.887373	NaN
370.610000	221.873567	9.578601	-595.823653	-595.823653	5.376979	45.475000	0.000000		160.896253	NaN
371.110000	221.753392	9.573413	-595.823653	-595.823653	5.376979	45.475000	0.000000		160.887373	NaN
371.610000	221.813480	9.576007	-595.823653	-595.823653	5.391091	45.475000	0.000000		160.887373	NaN
372.110000	221.813480	9.576007	-595.823653	-595.823653	5.372274	45.475000	0.000000		160.896253	NaN
372.610000	221.813480	9.576007	-595.823653	-595.823653	5.4005	45.475000	0.000000		160.896253	NaN
373.110000	221.813480	9.576007	-595.823653	-595.823653	5.386387	45.475000	0.000000		160.896253	NaN
373.610000	221.813480	9.576007	-595.823653	-595.823653	5.395796	45.475000	0.000000		160.896253	NaN
374.110000	221.513042	9.563037	-595.823653	-595.823653	5.424021	45.475000	0.000000		160.896253	NaN
374.610000	221.452955	9.560443	-595.823653	-595.823653	5.409909	45.475000	0.000000		160.896253	NaN
375.110000	221.513042	9.563037	-595.823653	-595.823653	5.424021	45.475000	0.000000		160.887373	NaN
375.610000	221.452955	9.560443	-595.823653	-595.823653	5.442838	45.475000	0.000000		160.905133	NaN
376.110000	221.392867	9.557849	-595.823653	-595.823653	5.414613	45.475000	0.000000		160.905133	NaN
376.610000	221.452955	9.560443	-595.823653	-595.823653	5.471064	45.475000	0.000000		160.905133	NaN
377.110000	221.452955	9.560443	-595.823653	-595.823653	5.46636	45.475000	0.000000		160.896253	NaN
377.610000	221.332780	9.555255	-595.823653	-595.823653	5.46636	45.475000	0.000000		160.905133	NaN
378.110000	221.092430	9.544879	-595.823653	-595.823653	5.475768	45.475000	0.000000		160.914013	NaN
378.610000	221.152517	9.547473	-595.823653	-595.823653	5.46636	45.475000	0.000000		160.905133	NaN
379.110000	221.152517	9.547473	-595.823653	-595.823653	5.485177	45.475000	0.000000		160.914013	NaN
379.610000	221.152517	9.547473	-595.823653	-595.823653	5.475768	45.475000	0.000000		160.905133	NaN
380.110000	221.152517	9.547473	-595.823653	-595.823653	5.485177	45.475000	0.000000		160.914013	NaN
380.610000	221.152517	9.547473	-595.823653	-595.823653	5.5039940000000005	45.475000	0.000000		160.914013	NaN
381.110000	220.852080	9.534502	-595.823653	-595.823653	5.5181070000000005	45.475000	0.000000		160.914013	NaN
381.610000	220.791992	9.531908	-595.823653	-595.823653	5.5039940000000005	45.475000	0.000000		160.914013	NaN
382.110000	220.731905	9.529314	-595.823653	-595.823653	5.508698	45.475000	0.000000		160.914013	NaN
382.610000	220.852080	9.534502	-595.823653	-595.823653	5.5181070000000005	45.475000	0.000000		160.922894	NaN
383.110000	220.791992	9.531908	-595.823653	-595.823653	5.560445	45.475000	0.000000		160.922894	NaN
383.610000	220.791992	9.531908	-595.823653	-595.823653	5.569854	45.475000	0.000000		160.922894	NaN
384.110000	220.491555	9.518938	-595.823653	-595.823653	5.546332	45.475000	0.000000		160.922894	NaN
384.610000	220.551642	9.521532	-595.823653	-595.823653	5.569854	45.475000	0.000000		160.922894	NaN
385.110000	220.491555	9.518938	-595.823653	-595.823653	5.579262	45.475000	0.000000		160.922894	NaN
385.610000	220.491555	9.518938	-595.823653	-595.823653	5.574558	45.475000	0.000000		160.922894	NaN
386.110000	220.551642	9.521532	-595.823653	-595.823653	5.602784	45.475000	0.000000		160.931774	NaN
386.610000	220.491555	9.518938	-595.823653	-595.823653	5.598079	45.475000	0.000000		160.931774	NaN
387.110000	220.491555	9.518938	-595.823653	-595.823653	5.6168960000000006	45.475000	0.000000		160.922894	NaN
387.610000	220.191117	9.505968	-595.823653	-595.823653	5.593375	45.475000	0.000000		160.922894	NaN
388.110000	220.191117	9.505968	-595.823653	-595.823653	5.598079	45.475000	0.000000		160.940654	NaN
388.610000	220.191117	9.505968	-595.823653	-595.823653	5.649826	45.475000	0.000000		160.931774	NaN
389.110000	220.131030	9.503374	-595.823653	-595.823653	5.631009	45.475000	0.000000		160.931774	NaN
389.610000	220.191117	9.505968	-595.823653	-595.823653	5.668643	45.475000	0.000000		160.931774	NaN
