Time,secs	AreaA,cm²	AreaA,A²	Unused    	Unused    	PiA,mN/m	Unused    	Unused    	Unused    	Unused    	Unused    
1479.540000	66.151636	2.855861	-595.823653	-595.823653	26.410246	42.496000	0.000000		126.094650	NaN
1480.040000	66.194568	2.857715	-595.823653	-595.823653	26.392879	42.496000	0.000000		126.103530	NaN
1480.540000	66.237500	2.859568	-595.823653	-595.823653	26.466687	42.496000	0.000000		126.112411	NaN
1481.040000	66.237500	2.859568	-595.823653	-595.823653	26.444979	42.496000	0.000000		126.121291	NaN
1481.540000	66.237500	2.859568	-595.823653	-595.823653	26.466687	42.496000	0.000000		126.130171	NaN
1482.040000	66.280432	2.861422	-595.823653	-595.823653	26.466687	42.496000	0.000000		126.139051	NaN
1482.540000	66.280432	2.861422	-595.823653	-595.823653	26.453662	42.496000	0.000000		126.156812	NaN
1483.040000	66.280432	2.861422	-595.823653	-595.823653	26.440637	42.496000	0.000000		126.156812	NaN
1483.540000	66.323364	2.863275	-595.823653	-595.823653	26.418929	42.496000	0.000000		126.183452	NaN
1484.040000	66.366297	2.865129	-595.823653	-595.823653	26.423271	42.496000	0.000000		126.201213	NaN
1484.540000	66.366297	2.865129	-595.823653	-595.823653	26.431954	42.496000	0.000000		126.201213	NaN
1485.040000	66.366297	2.865129	-595.823653	-595.823653	26.449321	42.496000	0.000000		126.218973	NaN
1485.540000	66.366297	2.865129	-595.823653	-595.823653	26.458004	42.496000	0.000000		126.227854	NaN
1486.040000	66.409229	2.866982	-595.823653	-595.823653	26.466687	42.496000	0.000000		126.227854	NaN
1486.540000	66.452161	2.868836	-595.823653	-595.823653	26.471029	42.496000	0.000000		126.245614	NaN
1487.040000	66.452161	2.868836	-595.823653	-595.823653	26.462345	42.496000	0.000000		126.272255	NaN
1487.540000	66.452161	2.868836	-595.823653	-595.823653	26.471029	42.496000	0.000000		126.272255	NaN
1488.040000	66.495093	2.870689	-595.823653	-595.823653	26.484054	42.496000	0.000000		126.281135	NaN
1488.540000	66.538026	2.872542	-595.823653	-595.823653	26.484054	42.496000	0.000000		126.298895	NaN
1489.040000	66.580958	2.874396	-595.823653	-595.823653	26.471029	42.496000	0.000000		126.298895	NaN
1489.540000	66.580958	2.874396	-595.823653	-595.823653	26.453662	42.496000	0.000000		126.325536	NaN
1490.040000	66.623890	2.876249	-595.823653	-595.823653	26.453662	42.496000	0.000000		126.334416	NaN
1490.540000	66.580958	2.874396	-595.823653	-595.823653	26.462345	42.496000	0.000000		126.343297	NaN
1491.040000	66.580958	2.874396	-595.823653	-595.823653	26.453662	42.496000	0.000000		126.361057	NaN
1491.540000	66.623890	2.876249	-595.823653	-595.823653	26.458004	42.496000	0.000000		126.369937	NaN
1492.040000	66.666822	2.878103	-595.823653	-595.823653	26.462345	42.496000	0.000000		126.369937	NaN
1492.540000	66.666822	2.878103	-595.823653	-595.823653	26.458004	42.496000	0.000000		126.396578	NaN
1493.040000	66.709755	2.879956	-595.823653	-595.823653	26.462345	42.496000	0.000000		126.405458	NaN
1493.540000	66.666822	2.878103	-595.823653	-595.823653	26.458004	42.496000	0.000000		126.414338	NaN
1494.040000	66.709755	2.879956	-595.823653	-595.823653	26.458004	42.496000	0.000000		126.423219	NaN
1494.540000	66.709755	2.879956	-595.823653	-595.823653	26.458004	42.496000	0.000000		126.440979	NaN
1495.040000	66.752687	2.881810	-595.823653	-595.823653	26.475370	42.496000	0.000000		126.449859	NaN
1495.540000	66.752687	2.881810	-595.823653	-595.823653	26.475370	42.496000	0.000000		126.458739	NaN
1496.040000	66.752687	2.881810	-595.823653	-595.823653	26.484054	42.496000	0.000000		126.458739	NaN
1496.540000	66.752687	2.881810	-595.823653	-595.823653	26.475370	42.496000	0.000000		126.476500	NaN
1497.040000	66.795619	2.883663	-595.823653	-595.823653	26.484054	42.496000	0.000000		126.494260	NaN
1497.540000	66.795619	2.883663	-595.823653	-595.823653	26.479712	42.496000	0.000000		126.503141	NaN
1498.040000	66.881484	2.887370	-595.823653	-595.823653	26.475370	42.496000	0.000000		126.512021	NaN
1498.540000	66.838551	2.885517	-595.823653	-595.823653	26.475370	42.496000	0.000000		126.520901	NaN
1499.040000	66.881484	2.887370	-595.823653	-595.823653	26.466687	42.496000	0.000000		126.529781	NaN
1499.540000	66.881484	2.887370	-595.823653	-595.823653	26.471029	42.496000	0.000000		126.547542	NaN
1500.040000	66.924416	2.889223	-595.823653	-595.823653	26.484054	42.496000	0.000000		126.556422	NaN
1500.540000	66.967348	2.891077	-595.823653	-595.823653	26.497079	42.496000	0.000000		126.565302	NaN
1501.040000	66.967348	2.891077	-595.823653	-595.823653	26.492737	42.496000	0.000000		126.565302	NaN
1501.540000	66.967348	2.891077	-595.823653	-595.823653	26.505762	42.496000	0.000000		126.591943	NaN
1502.040000	66.967348	2.891077	-595.823653	-595.823653	26.505762	42.496000	0.000000		126.600823	NaN
1502.540000	67.010280	2.892930	-595.823653	-595.823653	26.510104	42.496000	0.000000		126.609703	NaN
1503.040000	67.096145	2.896637	-595.823653	-595.823653	26.518787	42.496000	0.000000		126.636344	NaN
1503.540000	67.053213	2.894784	-595.823653	-595.823653	26.523129	42.496000	0.000000		126.636344	NaN
1504.040000	67.053213	2.894784	-595.823653	-595.823653	26.531812	42.496000	0.000000		126.636344	NaN
1504.540000	67.053213	2.894784	-595.823653	-595.823653	26.518787	42.496000	0.000000		126.654104	NaN
1505.040000	67.096145	2.896637	-595.823653	-595.823653	26.527470	42.496000	0.000000		126.662985	NaN
1505.540000	67.096145	2.896637	-595.823653	-595.823653	26.540495	42.496000	0.000000		126.671865	NaN
1506.040000	67.139077	2.898491	-595.823653	-595.823653	26.544837	42.496000	0.000000		126.689625	NaN
1506.540000	67.139077	2.898491	-595.823653	-595.823653	26.553520	42.496000	0.000000		126.707386	NaN
1507.040000	67.139077	2.898491	-595.823653	-595.823653	26.536153	42.496000	0.000000		126.716266	NaN
1507.540000	67.224942	2.902198	-595.823653	-595.823653	26.527470	42.496000	0.000000		126.734026	NaN
1508.040000	67.224942	2.902198	-595.823653	-595.823653	26.536153	42.496000	0.000000		126.734026	NaN
1508.540000	67.182009	2.900344	-595.823653	-595.823653	26.518787	42.496000	0.000000		126.751787	NaN
1509.040000	67.267874	2.904051	-595.823653	-595.823653	26.523129	42.496000	0.000000		126.769547	NaN
1509.540000	67.224942	2.902198	-595.823653	-595.823653	26.523129	42.496000	0.000000		126.769547	NaN
1510.040000	67.310806	2.905904	-595.823653	-595.823653	26.514445	42.496000	0.000000		126.778428	NaN
1510.540000	67.267874	2.904051	-595.823653	-595.823653	26.527470	42.496000	0.000000		126.787308	NaN
1511.040000	67.310806	2.905904	-595.823653	-595.823653	26.527470	42.496000	0.000000		126.805068	NaN
1511.540000	67.310806	2.905904	-595.823653	-595.823653	26.527470	42.496000	0.000000		126.805068	NaN
1512.040000	67.310806	2.905904	-595.823653	-595.823653	26.527470	42.496000	0.000000		126.831709	NaN
1512.540000	67.310806	2.905904	-595.823653	-595.823653	26.523129	42.496000	0.000000		126.831709	NaN
1513.040000	67.396671	2.909611	-595.823653	-595.823653	26.527470	42.496000	0.000000		126.831709	NaN
1513.540000	67.353738	2.907758	-595.823653	-595.823653	26.531812	42.496000	0.000000		126.849469	NaN
1514.040000	67.439603	2.911465	-595.823653	-595.823653	26.536153	42.496000	0.000000		126.876110	NaN
1514.540000	67.396671	2.909611	-595.823653	-595.823653	26.527470	42.496000	0.000000		126.876110	NaN
1515.040000	67.439603	2.911465	-595.823653	-595.823653	26.518787	42.496000	0.000000		126.893870	NaN
1515.540000	67.482535	2.913318	-595.823653	-595.823653	26.510104	42.496000	0.000000		126.893870	NaN
1516.040000	67.482535	2.913318	-595.823653	-595.823653	26.514445	42.496000	0.000000		126.911631	NaN
1516.540000	67.525467	2.915172	-595.823653	-595.823653	26.514445	42.496000	0.000000		126.920511	NaN
1517.040000	67.525467	2.915172	-595.823653	-595.823653	26.518787	42.496000	0.000000		126.938272	NaN
1517.540000	67.525467	2.915172	-595.823653	-595.823653	26.527470	42.496000	0.000000		126.947152	NaN
1518.040000	67.568400	2.917025	-595.823653	-595.823653	26.514445	42.496000	0.000000		126.956032	NaN
1518.540000	67.568400	2.917025	-595.823653	-595.823653	26.514445	42.496000	0.000000		126.964912	NaN
1519.040000	67.568400	2.917025	-595.823653	-595.823653	26.514445	42.496000	0.000000		126.973793	NaN
1519.540000	67.611332	2.918879	-595.823653	-595.823653	26.518787	42.496000	0.000000		126.991553	NaN
1520.040000	67.568400	2.917025	-595.823653	-595.823653	26.527470	42.496000	0.000000		126.991553	NaN
1520.540000	67.611332	2.918879	-595.823653	-595.823653	26.523129	42.496000	0.000000		127.000433	NaN
1521.040000	67.654264	2.920732	-595.823653	-595.823653	26.527470	42.496000	0.000000		127.018194	NaN
1521.540000	67.697196	2.922585	-595.823653	-595.823653	26.527470	42.496000	0.000000		127.027074	NaN
1522.040000	67.740129	2.924439	-595.823653	-595.823653	26.518787	42.496000	0.000000		127.044834	NaN
1522.540000	67.783061	2.926292	-595.823653	-595.823653	26.540495	42.496000	0.000000		127.053715	NaN
1523.040000	67.740129	2.924439	-595.823653	-595.823653	26.566545	42.496000	0.000000		127.062595	NaN
1523.540000	67.783061	2.926292	-595.823653	-595.823653	26.557862	42.496000	0.000000		127.071475	NaN
1524.040000	67.825993	2.928146	-595.823653	-595.823653	26.553520	42.496000	0.000000		127.089235	NaN
1524.540000	67.825993	2.928146	-595.823653	-595.823653	26.544837	42.496000	0.000000		127.098116	NaN
1525.040000	67.868925	2.929999	-595.823653	-595.823653	26.536153	42.496000	0.000000		127.106996	NaN
1525.540000	67.868925	2.929999	-595.823653	-595.823653	26.553520	42.496000	0.000000		127.124756	NaN
1526.040000	67.954790	2.933706	-595.823653	-595.823653	26.566545	42.496000	0.000000		127.133637	NaN
1526.540000	67.997722	2.935560	-595.823653	-595.823653	26.557862	42.496000	0.000000		127.133637	NaN
1527.040000	67.911857	2.931853	-595.823653	-595.823653	26.575228	42.496000	0.000000		127.151397	NaN
1527.540000	67.954790	2.933706	-595.823653	-595.823653	26.579570	42.496000	0.000000		127.160277	NaN
1528.040000	67.954790	2.933706	-595.823653	-595.823653	26.583912	42.496000	0.000000		127.178038	NaN
1528.540000	67.997722	2.935560	-595.823653	-595.823653	26.575228	42.496000	0.000000		127.195798	NaN
1529.040000	68.040654	2.937413	-595.823653	-595.823653	26.575228	42.496000	0.000000		127.204678	NaN
1529.540000	68.040654	2.937413	-595.823653	-595.823653	26.562203	42.496000	0.000000		127.222439	NaN
1530.040000	68.126519	2.941120	-595.823653	-595.823653	26.592595	42.496000	0.000000		127.222439	NaN
1530.540000	68.083586	2.939266	-595.823653	-595.823653	26.596937	42.496000	0.000000		127.240199	NaN
1531.040000	68.083586	2.939266	-595.823653	-595.823653	26.592595	42.496000	0.000000		127.249079	NaN
1531.540000	68.126519	2.941120	-595.823653	-595.823653	26.557862	42.496000	0.000000		127.266840	NaN
1532.040000	68.169451	2.942973	-595.823653	-595.823653	26.566545	42.496000	0.000000		127.284600	NaN
1532.540000	68.126519	2.941120	-595.823653	-595.823653	26.583912	42.496000	0.000000		127.275720	NaN
1533.040000	68.169451	2.942973	-595.823653	-595.823653	26.588253	42.496000	0.000000		127.293481	NaN
1533.540000	68.169451	2.942973	-595.823653	-595.823653	26.588253	42.496000	0.000000		127.302361	NaN
1534.040000	68.212383	2.944827	-595.823653	-595.823653	26.588253	42.496000	0.000000		127.311241	NaN
1534.540000	68.255315	2.946680	-595.823653	-595.823653	26.575228	42.496000	0.000000		127.329002	NaN
1535.040000	68.255315	2.946680	-595.823653	-595.823653	26.570887	42.496000	0.000000		127.337882	NaN
1535.540000	68.298248	2.948534	-595.823653	-595.823653	26.562203	42.496000	0.000000		127.355642	NaN
1536.040000	68.298248	2.948534	-595.823653	-595.823653	26.549178	42.496000	0.000000		127.364522	NaN
1536.540000	68.341180	2.950387	-595.823653	-595.823653	26.566545	42.496000	0.000000		127.373403	NaN
1537.040000	68.341180	2.950387	-595.823653	-595.823653	26.575228	42.496000	0.000000		127.391163	NaN
1537.540000	68.384112	2.952241	-595.823653	-595.823653	26.596937	42.496000	0.000000		127.400043	NaN
1538.040000	68.341180	2.950387	-595.823653	-595.823653	26.614303	42.496000	0.000000		127.408924	NaN
1538.540000	68.427044	2.954094	-595.823653	-595.823653	26.622986	42.496000	0.000000		127.426684	NaN
1539.040000	68.427044	2.954094	-595.823653	-595.823653	26.636011	42.496000	0.000000		127.435564	NaN
1539.540000	68.427044	2.954094	-595.823653	-595.823653	26.622986	42.496000	0.000000		127.435564	NaN
1540.040000	68.427044	2.954094	-595.823653	-595.823653	26.618645	42.496000	0.000000		127.453325	NaN
1540.540000	68.469977	2.955948	-595.823653	-595.823653	26.605620	42.496000	0.000000		127.462205	NaN
1541.040000	68.512909	2.957801	-595.823653	-595.823653	26.618645	42.496000	0.000000		127.479965	NaN
1541.540000	68.555841	2.959654	-595.823653	-595.823653	26.622986	42.496000	0.000000		127.488846	NaN
1542.040000	68.555841	2.959654	-595.823653	-595.823653	26.622986	42.496000	0.000000		127.497726	NaN
1542.540000	68.512909	2.957801	-595.823653	-595.823653	26.614303	42.496000	0.000000		127.506606	NaN
1543.040000	68.555841	2.959654	-595.823653	-595.823653	26.614303	42.496000	0.000000		127.524366	NaN
1543.540000	68.555841	2.959654	-595.823653	-595.823653	26.614303	42.496000	0.000000		127.533247	NaN
1544.040000	68.641706	2.963361	-595.823653	-595.823653	26.614303	42.496000	0.000000		127.542127	NaN
1544.540000	68.641706	2.963361	-595.823653	-595.823653	26.609962	42.496000	0.000000		127.559887	NaN
1545.040000	68.641706	2.963361	-595.823653	-595.823653	26.605620	42.496000	0.000000		127.568768	NaN
1545.540000	68.684638	2.965215	-595.823653	-595.823653	26.622986	42.496000	0.000000		127.577648	NaN
1546.040000	68.727570	2.967068	-595.823653	-595.823653	26.614303	42.496000	0.000000		127.595408	NaN
1546.540000	68.727570	2.967068	-595.823653	-595.823653	26.596937	42.496000	0.000000		127.595408	NaN
1547.040000	68.727570	2.967068	-595.823653	-595.823653	26.605620	42.496000	0.000000		127.613169	NaN
1547.540000	68.770502	2.968922	-595.823653	-595.823653	26.605620	42.496000	0.000000		127.622049	NaN
1548.040000	68.770502	2.968922	-595.823653	-595.823653	26.636011	42.496000	0.000000		127.630929	NaN
1548.540000	68.813435	2.970775	-595.823653	-595.823653	26.605620	42.496000	0.000000		127.639809	NaN
1549.040000	68.813435	2.970775	-595.823653	-595.823653	26.605620	42.496000	0.000000		127.648690	NaN
1549.540000	68.856367	2.972629	-595.823653	-595.823653	26.601278	42.496000	0.000000		127.666450	NaN
1550.040000	68.813435	2.970775	-595.823653	-595.823653	26.605620	42.496000	0.000000		127.666450	NaN
1550.540000	68.899299	2.974482	-595.823653	-595.823653	26.622986	42.496000	0.000000		127.684211	NaN
1551.040000	68.899299	2.974482	-595.823653	-595.823653	26.609962	42.496000	0.000000		127.701971	NaN
1551.540000	68.899299	2.974482	-595.823653	-595.823653	26.614303	42.496000	0.000000		127.701971	NaN
1552.040000	68.942231	2.976335	-595.823653	-595.823653	26.605620	42.496000	0.000000		127.728612	NaN
1552.540000	68.942231	2.976335	-595.823653	-595.823653	26.596937	42.496000	0.000000		127.746372	NaN
1553.040000	68.942231	2.976335	-595.823653	-595.823653	26.605620	42.496000	0.000000		127.746372	NaN
1553.540000	68.985164	2.978189	-595.823653	-595.823653	26.622986	42.496000	0.000000		127.773013	NaN
1554.040000	68.985164	2.978189	-595.823653	-595.823653	26.636011	42.496000	0.000000		127.773013	NaN
1554.540000	69.028096	2.980042	-595.823653	-595.823653	26.631670	42.496000	0.000000		127.790773	NaN
1555.040000	69.028096	2.980042	-595.823653	-595.823653	26.644695	42.496000	0.000000		127.799653	NaN
1555.540000	69.113960	2.983749	-595.823653	-595.823653	26.662061	42.496000	0.000000		127.808534	NaN
1556.040000	69.071028	2.981896	-595.823653	-595.823653	26.666403	42.496000	0.000000		127.817414	NaN
1556.540000	69.071028	2.981896	-595.823653	-595.823653	26.666403	42.496000	0.000000		127.826294	NaN
1557.040000	69.113960	2.983749	-595.823653	-595.823653	26.640353	42.496000	0.000000		127.844055	NaN
1557.540000	69.113960	2.983749	-595.823653	-595.823653	26.649036	42.496000	0.000000		127.852935	NaN
1558.040000	69.113960	2.983749	-595.823653	-595.823653	26.640353	42.496000	0.000000		127.861815	NaN
1558.540000	69.113960	2.983749	-595.823653	-595.823653	26.636011	42.496000	0.000000		127.879575	NaN
1559.040000	69.156893	2.985603	-595.823653	-595.823653	26.662061	42.496000	0.000000		127.879575	NaN
1559.540000	69.199825	2.987456	-595.823653	-595.823653	26.657720	42.496000	0.000000		127.888456	NaN
1560.040000	69.199825	2.987456	-595.823653	-595.823653	26.640353	42.496000	0.000000		127.906216	NaN
1560.540000	69.199825	2.987456	-595.823653	-595.823653	26.662061	42.496000	0.000000		127.923977	NaN
1561.040000	69.242757	2.989310	-595.823653	-595.823653	26.657720	42.496000	0.000000		127.923977	NaN
1561.540000	69.242757	2.989310	-595.823653	-595.823653	26.657720	42.496000	0.000000		127.950617	NaN
1562.040000	69.285689	2.991163	-595.823653	-595.823653	26.662061	42.496000	0.000000		127.959498	NaN
1562.540000	69.285689	2.991163	-595.823653	-595.823653	26.675086	42.496000	0.000000		127.959498	NaN
1563.040000	69.328621	2.993016	-595.823653	-595.823653	26.683770	42.496000	0.000000		127.977258	NaN
1563.540000	69.371554	2.994870	-595.823653	-595.823653	26.701136	42.496000	0.000000		127.986138	NaN
1564.040000	69.414486	2.996723	-595.823653	-595.823653	26.709819	42.496000	0.000000		128.003899	NaN
1564.540000	69.414486	2.996723	-595.823653	-595.823653	26.692453	42.496000	0.000000		128.012779	NaN
1565.040000	69.414486	2.996723	-595.823653	-595.823653	26.692453	42.496000	0.000000		128.021659	NaN
1565.540000	69.371554	2.994870	-595.823653	-595.823653	26.705478	42.496000	0.000000		128.030539	NaN
1566.040000	69.457418	2.998577	-595.823653	-595.823653	26.705478	42.496000	0.000000		128.039420	NaN
1566.540000	69.500350	3.000430	-595.823653	-595.823653	26.709819	42.496000	0.000000		128.048300	NaN
1567.040000	69.500350	3.000430	-595.823653	-595.823653	26.731528	42.496000	0.000000		128.066060	NaN
1567.540000	69.500350	3.000430	-595.823653	-595.823653	26.701136	42.496000	0.000000		128.074940	NaN
1568.040000	69.543283	3.002284	-595.823653	-595.823653	26.688111	42.496000	0.000000		128.083821	NaN
1568.540000	69.543283	3.002284	-595.823653	-595.823653	26.692453	42.496000	0.000000		128.092701	NaN
1569.040000	69.543283	3.002284	-595.823653	-595.823653	26.705478	42.496000	0.000000		128.092701	NaN
1569.540000	69.586215	3.004137	-595.823653	-595.823653	26.714161	42.496000	0.000000		128.110461	NaN
1570.040000	69.586215	3.004137	-595.823653	-595.823653	26.714161	42.496000	0.000000		128.119342	NaN
1570.540000	69.586215	3.004137	-595.823653	-595.823653	26.701136	42.496000	0.000000		128.137102	NaN
1571.040000	69.629147	3.005991	-595.823653	-595.823653	26.705478	42.496000	0.000000		128.154862	NaN
1571.540000	69.672079	3.007844	-595.823653	-595.823653	26.722844	42.496000	0.000000		128.163743	NaN
1572.040000	69.672079	3.007844	-595.823653	-595.823653	26.722844	42.496000	0.000000		128.163743	NaN
1572.540000	69.672079	3.007844	-595.823653	-595.823653	26.714161	42.496000	0.000000		128.181503	NaN
1573.040000	69.715012	3.009697	-595.823653	-595.823653	26.709819	42.496000	0.000000		128.190383	NaN
1573.540000	69.715012	3.009697	-595.823653	-595.823653	26.727186	42.496000	0.000000		128.208144	NaN
1574.040000	69.757944	3.011551	-595.823653	-595.823653	26.727186	42.496000	0.000000		128.217024	NaN
1574.540000	69.757944	3.011551	-595.823653	-595.823653	26.731528	42.496000	0.000000		128.225904	NaN
1575.040000	69.800876	3.013404	-595.823653	-595.823653	26.740211	42.496000	0.000000		128.234784	NaN
1575.540000	69.757944	3.011551	-595.823653	-595.823653	26.731528	42.496000	0.000000		128.243665	NaN
1576.040000	69.800876	3.013404	-595.823653	-595.823653	26.727186	42.496000	0.000000		128.252545	NaN
1576.540000	69.800876	3.013404	-595.823653	-595.823653	26.731528	42.496000	0.000000		128.270305	NaN
1577.040000	69.843808	3.015258	-595.823653	-595.823653	26.714161	42.496000	0.000000		128.270305	NaN
1577.540000	69.843808	3.015258	-595.823653	-595.823653	26.731528	42.496000	0.000000		128.288066	NaN
1578.040000	69.843808	3.015258	-595.823653	-595.823653	26.735869	42.496000	0.000000		128.305826	NaN
1578.540000	69.843808	3.015258	-595.823653	-595.823653	26.740211	42.496000	0.000000		128.314707	NaN
1579.040000	69.886741	3.017111	-595.823653	-595.823653	26.748894	42.496000	0.000000		128.314707	NaN
1579.540000	69.886741	3.017111	-595.823653	-595.823653	26.731528	42.496000	0.000000		128.341347	NaN
1580.040000	69.929673	3.018965	-595.823653	-595.823653	26.727186	42.496000	0.000000		128.359108	NaN
1580.540000	69.886741	3.017111	-595.823653	-595.823653	26.718503	42.496000	0.000000		128.359108	NaN
1581.040000	69.929673	3.018965	-595.823653	-595.823653	26.718503	42.496000	0.000000		128.367988	NaN
1581.540000	69.929673	3.018965	-595.823653	-595.823653	26.731528	42.496000	0.000000		128.376868	NaN
1582.040000	69.972605	3.020818	-595.823653	-595.823653	26.727186	42.496000	0.000000		128.376868	NaN
1582.540000	69.972605	3.020818	-595.823653	-595.823653	26.722844	42.496000	0.000000		128.394629	NaN
1583.040000	70.058470	3.024525	-595.823653	-595.823653	26.718503	42.496000	0.000000		128.412389	NaN
1583.540000	70.015537	3.022672	-595.823653	-595.823653	26.722844	42.496000	0.000000		128.421269	NaN
1584.040000	70.058470	3.024525	-595.823653	-595.823653	26.722844	42.496000	0.000000		128.430149	NaN
1584.540000	70.058470	3.024525	-595.823653	-595.823653	26.718503	42.496000	0.000000		128.439030	NaN
1585.040000	70.101402	3.026378	-595.823653	-595.823653	26.731528	42.496000	0.000000		128.439030	NaN
1585.540000	70.101402	3.026378	-595.823653	-595.823653	26.727186	42.496000	0.000000		128.456790	NaN
1586.040000	70.144334	3.028232	-595.823653	-595.823653	26.709819	42.496000	0.000000		128.465670	NaN
1586.540000	70.144334	3.028232	-595.823653	-595.823653	26.714161	42.496000	0.000000		128.474551	NaN
1587.040000	70.187266	3.030085	-595.823653	-595.823653	26.709819	42.496000	0.000000		128.501191	NaN
1587.540000	70.187266	3.030085	-595.823653	-595.823653	26.727186	42.496000	0.000000		128.492311	NaN
1588.040000	70.230199	3.031939	-595.823653	-595.823653	26.714161	42.496000	0.000000		128.510071	NaN
1588.540000	70.230199	3.031939	-595.823653	-595.823653	26.731528	42.496000	0.000000		128.527832	NaN
1589.040000	70.230199	3.031939	-595.823653	-595.823653	26.731528	42.496000	0.000000		128.536712	NaN
1589.540000	70.273131	3.033792	-595.823653	-595.823653	26.727186	42.496000	0.000000		128.545592	NaN
1590.040000	70.273131	3.033792	-595.823653	-595.823653	26.727186	42.496000	0.000000		128.563353	NaN
1590.540000	70.316063	3.035646	-595.823653	-595.823653	26.727186	42.496000	0.000000		128.563353	NaN
1591.040000	70.316063	3.035646	-595.823653	-595.823653	26.735869	42.496000	0.000000		128.589994	NaN
1591.540000	70.358995	3.037499	-595.823653	-595.823653	26.727186	42.496000	0.000000		128.598874	NaN
1592.040000	70.358995	3.037499	-595.823653	-595.823653	26.722844	42.496000	0.000000		128.598874	NaN
1592.540000	70.444860	3.041206	-595.823653	-595.823653	26.722844	42.496000	0.000000		128.607754	NaN
1593.040000	70.401928	3.039353	-595.823653	-595.823653	26.701136	42.496000	0.000000		128.616634	NaN
1593.540000	70.444860	3.041206	-595.823653	-595.823653	26.701136	42.496000	0.000000		128.634395	NaN
1594.040000	70.444860	3.041206	-595.823653	-595.823653	26.696794	42.496000	0.000000		128.643275	NaN
1594.540000	70.487792	3.043060	-595.823653	-595.823653	26.731528	42.496000	0.000000		128.643275	NaN
1595.040000	70.530724	3.044913	-595.823653	-595.823653	26.731528	42.496000	0.000000		128.669916	NaN
1595.540000	70.487792	3.043060	-595.823653	-595.823653	26.735869	42.496000	0.000000		128.678796	NaN
1596.040000	70.573657	3.046766	-595.823653	-595.823653	26.727186	42.496000	0.000000		128.687676	NaN
1596.540000	70.530724	3.044913	-595.823653	-595.823653	26.722844	42.496000	0.000000		128.696556	NaN
1597.040000	70.573657	3.046766	-595.823653	-595.823653	26.714161	42.496000	0.000000		128.696556	NaN
1597.540000	70.616589	3.048620	-595.823653	-595.823653	26.709819	42.496000	0.000000		128.723197	NaN
1598.040000	70.659521	3.050473	-595.823653	-595.823653	26.722844	42.496000	0.000000		128.723197	NaN
1598.540000	70.659521	3.050473	-595.823653	-595.823653	26.718503	42.496000	0.000000		128.740957	NaN
1599.040000	70.659521	3.050473	-595.823653	-595.823653	26.735869	42.496000	0.000000		128.758718	NaN
1599.540000	70.702453	3.052327	-595.823653	-595.823653	26.735869	42.496000	0.000000		128.758718	NaN
1600.040000	70.702453	3.052327	-595.823653	-595.823653	26.744553	42.496000	0.000000		128.767598	NaN
1600.540000	70.745386	3.054180	-595.823653	-595.823653	26.761919	42.496000	0.000000		128.785358	NaN
1601.040000	70.788318	3.056034	-595.823653	-595.823653	26.766261	42.496000	0.000000		128.794239	NaN
1601.540000	70.745386	3.054180	-595.823653	-595.823653	26.753236	42.496000	0.000000		128.803119	NaN
1602.040000	70.788318	3.056034	-595.823653	-595.823653	26.740211	42.496000	0.000000		128.820879	NaN
1602.540000	70.788318	3.056034	-595.823653	-595.823653	26.744553	42.496000	0.000000		128.820879	NaN
1603.040000	70.874182	3.059741	-595.823653	-595.823653	26.740211	42.496000	0.000000		128.829760	NaN
1603.540000	70.917114	3.061594	-595.823653	-595.823653	26.774944	42.496000	0.000000		128.847520	NaN
1604.040000	70.831250	3.057887	-595.823653	-595.823653	26.787969	42.496000	0.000000		128.856400	NaN
1604.540000	70.874182	3.059741	-595.823653	-595.823653	26.796652	42.496000	0.000000		128.865280	NaN
1605.040000	70.917114	3.061594	-595.823653	-595.823653	26.770602	42.496000	0.000000		128.883041	NaN
1605.540000	70.917114	3.061594	-595.823653	-595.823653	26.774944	42.496000	0.000000		128.891921	NaN
1606.040000	70.917114	3.061594	-595.823653	-595.823653	26.779286	42.496000	0.000000		128.909682	NaN
1606.540000	70.960047	3.063447	-595.823653	-595.823653	26.753236	42.496000	0.000000		128.918562	NaN
1607.040000	70.960047	3.063447	-595.823653	-595.823653	26.774944	42.496000	0.000000		128.927442	NaN
1607.540000	71.002979	3.065301	-595.823653	-595.823653	26.770602	42.496000	0.000000		128.927442	NaN
1608.040000	71.002979	3.065301	-595.823653	-595.823653	26.770602	42.496000	0.000000		128.945203	NaN
1608.540000	71.045911	3.067154	-595.823653	-595.823653	26.774944	42.496000	0.000000		128.954083	NaN
1609.040000	71.088843	3.069008	-595.823653	-595.823653	26.787969	42.496000	0.000000		128.962963	NaN
1609.540000	71.088843	3.069008	-595.823653	-595.823653	26.796652	42.496000	0.000000		128.980723	NaN
1610.040000	71.088843	3.069008	-595.823653	-595.823653	26.792311	42.496000	0.000000		128.989604	NaN
1610.540000	71.088843	3.069008	-595.823653	-595.823653	26.774944	42.496000	0.000000		129.007364	NaN
1611.040000	71.131776	3.070861	-595.823653	-595.823653	26.770602	42.496000	0.000000		129.016244	NaN
1611.540000	71.131776	3.070861	-595.823653	-595.823653	26.761919	42.496000	0.000000		129.007364	NaN
1612.040000	71.174708	3.072715	-595.823653	-595.823653	26.770602	42.496000	0.000000		129.034005	NaN
1612.540000	71.174708	3.072715	-595.823653	-595.823653	26.766261	42.496000	0.000000		129.042885	NaN
