Time,secs	AreaA,cm²	AreaA,A²	Unused    	Unused    	PiA,mN/m	Unused    	Unused    	Unused    	Unused    	Unused    
11.770000	6.347021	0.274010	-595.823653	-595.823653	0.008683	42.496000	0.000000		119.283517	NaN
12.270000	6.604614	0.285131	-595.823653	-595.823653	0.017367	42.496000	0.000000		119.283517	NaN
12.770000	6.948072	0.299958	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.283517	NaN
13.270000	7.334463	0.316639	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.310158	NaN
13.770000	7.720853	0.333320	-595.823653	-595.823653	0.008683	42.496000	0.000000		119.310158	NaN
14.270000	7.978446	0.344441	-595.823653	-595.823653	0.017367	42.496000	0.000000		119.327919	NaN
14.770000	8.407769	0.362975	-595.823653	-595.823653	-0.004342	42.496000	0.000000		119.336799	NaN
15.270000	8.751227	0.377803	-595.823653	-595.823653	0.004342	42.496000	0.000000		119.345679	NaN
15.770000	8.965888	0.387070	-595.823653	-595.823653	0.008683	42.496000	0.000000		119.345679	NaN
16.270000	9.438143	0.407458	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.363439	NaN
16.770000	9.695736	0.418579	-595.823653	-595.823653	0.008683	42.496000	0.000000		119.372320	NaN
17.270000	9.996262	0.431553	-595.823653	-595.823653	0.004342	42.496000	0.000000		119.381200	NaN
17.770000	10.382652	0.448234	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.390080	NaN
18.270000	10.769042	0.464915	-595.823653	-595.823653	0.004342	42.496000	0.000000		119.407841	NaN
18.770000	10.983703	0.474182	-595.823653	-595.823653	0.008683	42.496000	0.000000		119.407841	NaN
19.270000	11.455958	0.494570	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.425601	NaN
19.770000	11.713551	0.505691	-595.823653	-595.823653	0.008683	42.496000	0.000000		119.416721	NaN
20.270000	12.099942	0.522372	-595.823653	-595.823653	0.004342	42.496000	0.000000		119.434481	NaN
20.770000	12.443400	0.537199	-595.823653	-595.823653	0.021708	42.496000	0.000000		119.434481	NaN
21.270000	12.700993	0.548320	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.452242	NaN
21.770000	13.044451	0.563148	-595.823653	-595.823653	0.021708	42.496000	0.000000		119.461122	NaN
22.270000	13.387909	0.577975	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.478882	NaN
22.770000	13.774299	0.594656	-595.823653	-595.823653	0.030392	42.496000	0.000000		119.478882	NaN
23.270000	14.031893	0.605777	-595.823653	-595.823653	0.021708	42.496000	0.000000		119.487763	NaN
23.770000	14.332418	0.618751	-595.823653	-595.823653	0.017367	42.496000	0.000000		119.496643	NaN
24.270000	14.632944	0.631725	-595.823653	-595.823653	0.026050	42.496000	0.000000		119.514403	NaN
24.770000	14.976402	0.646553	-595.823653	-595.823653	0.026050	42.496000	0.000000		119.514403	NaN
25.270000	15.362792	0.663234	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.523284	NaN
25.770000	15.663318	0.676208	-595.823653	-595.823653	0.030392	42.496000	0.000000		119.541044	NaN
26.270000	16.006776	0.691036	-595.823653	-595.823653	0.017367	42.496000	0.000000		119.549924	NaN
26.770000	16.307301	0.704010	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.558804	NaN
27.270000	16.564895	0.715130	-595.823653	-595.823653	0.017367	42.496000	0.000000		119.567685	NaN
27.770000	16.908353	0.729958	-595.823653	-595.823653	0.021708	42.496000	0.000000		119.558804	NaN
28.270000	17.294743	0.746639	-595.823653	-595.823653	0.021708	42.496000	0.000000		119.585445	NaN
28.770000	17.595269	0.759613	-595.823653	-595.823653	0.017367	42.496000	0.000000		119.594325	NaN
29.270000	17.938727	0.774441	-595.823653	-595.823653	0.008683	42.496000	0.000000		119.603206	NaN
29.770000	18.325117	0.791122	-595.823653	-595.823653	0.017367	42.496000	0.000000		119.620966	NaN
30.270000	18.539778	0.800389	-595.823653	-595.823653	0.008683	42.496000	0.000000		119.620966	NaN
30.770000	18.883236	0.815216	-595.823653	-595.823653	0.026050	42.496000	0.000000		119.629846	NaN
31.270000	19.269626	0.831898	-595.823653	-595.823653	0.021708	42.496000	0.000000		119.647607	NaN
31.770000	19.527220	0.843018	-595.823653	-595.823653	0.026050	42.496000	0.000000		119.647607	NaN
32.270000	19.784813	0.854139	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.656487	NaN
32.770000	20.171203	0.870820	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.674247	NaN
33.270000	20.385864	0.880087	-595.823653	-595.823653	0.030392	42.496000	0.000000		119.674247	NaN
33.770000	20.729322	0.894915	-595.823653	-595.823653	0.069466	42.496000	0.000000		119.692008	NaN
34.270000	21.115713	0.911596	-595.823653	-595.823653	0.000000	42.496000	0.000000		119.692008	NaN
34.770000	21.502103	0.928277	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.709768	NaN
35.270000	21.630900	0.933837	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.718648	NaN
35.770000	22.060222	0.952372	-595.823653	-595.823653	0.021708	42.496000	0.000000		119.727529	NaN
36.270000	22.274883	0.961639	-595.823653	-595.823653	0.039075	42.496000	0.000000		119.736409	NaN
36.770000	22.575409	0.974613	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.745289	NaN
37.270000	22.875935	0.987587	-595.823653	-595.823653	0.004342	42.496000	0.000000		119.754169	NaN
37.770000	23.133528	0.998708	-595.823653	-595.823653	0.026050	42.496000	0.000000		119.763050	NaN
38.270000	23.434054	1.011682	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.771930	NaN
38.770000	23.820444	1.028363	-595.823653	-595.823653	0.021708	42.496000	0.000000		119.807451	NaN
39.270000	24.078037	1.039484	-595.823653	-595.823653	0.030392	42.496000	0.000000		119.798571	NaN
39.770000	24.292699	1.048751	-595.823653	-595.823653	0.026050	42.496000	0.000000		119.807451	NaN
40.270000	24.593224	1.061725	-595.823653	-595.823653	0.021708	42.496000	0.000000		119.825211	NaN
40.770000	24.936682	1.076552	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.834091	NaN
41.270000	25.108411	1.083966	-595.823653	-595.823653	0.013025	42.496000	0.000000		119.842972	NaN
41.770000	25.580666	1.104354	-595.823653	-595.823653	0.039075	42.496000	0.000000		119.860732	NaN
42.270000	25.795327	1.113621	-595.823653	-595.823653	0.021708	42.496000	0.000000		119.860732	NaN
42.770000	26.052921	1.124742	-595.823653	-595.823653	0.026050	42.496000	0.000000		119.869612	NaN
43.270000	26.439311	1.141423	-595.823653	-595.823653	0.052100	42.496000	0.000000		119.896253	NaN
43.770000	26.739836	1.154397	-595.823653	-595.823653	0.034733	42.496000	0.000000		119.896253	NaN
44.270000	26.911565	1.161811	-595.823653	-595.823653	0.021708	42.496000	0.000000		119.905133	NaN
44.770000	27.297956	1.178492	-595.823653	-595.823653	0.034733	42.496000	0.000000		119.922894	NaN
45.270000	27.555549	1.189613	-595.823653	-595.823653	0.021708	42.496000	0.000000		119.931774	NaN
45.770000	27.813143	1.200733	-595.823653	-595.823653	0.026050	42.496000	0.000000		119.931774	NaN
46.270000	28.113668	1.213708	-595.823653	-595.823653	0.026050	42.496000	0.000000		119.949534	NaN
46.770000	28.414194	1.226682	-595.823653	-595.823653	0.021708	42.496000	0.000000		119.949534	NaN
47.270000	28.628855	1.235949	-595.823653	-595.823653	0.026050	42.496000	0.000000		119.967295	NaN
47.770000	29.015245	1.252630	-595.823653	-595.823653	0.060783	42.496000	0.000000		119.976175	NaN
48.270000	29.229907	1.261897	-595.823653	-595.823653	0.026050	42.496000	0.000000		119.985055	NaN
48.770000	29.487500	1.273018	-595.823653	-595.823653	0.060783	42.496000	0.000000		119.993935	NaN
49.270000	29.830958	1.287845	-595.823653	-595.823653	0.056441	42.496000	0.000000		120.002816	NaN
49.770000	30.131484	1.300820	-595.823653	-595.823653	0.069466	42.496000	0.000000		120.011696	NaN
50.270000	30.346145	1.310087	-595.823653	-595.823653	0.013025	42.496000	0.000000		120.029456	NaN
50.770000	30.732535	1.326768	-595.823653	-595.823653	0.017367	42.496000	0.000000		120.056097	NaN
51.270000	30.947196	1.336035	-595.823653	-595.823653	0.030392	42.496000	0.000000		120.056097	NaN
51.770000	31.247722	1.349009	-595.823653	-595.823653	0.021708	42.496000	0.000000		120.064977	NaN
52.270000	31.548248	1.361983	-595.823653	-595.823653	0.026050	42.496000	0.000000		120.073857	NaN
52.770000	31.848773	1.374957	-595.823653	-595.823653	0.034733	42.496000	0.000000		120.082738	NaN
53.270000	32.063435	1.384225	-595.823653	-595.823653	0.034733	42.496000	0.000000		120.100498	NaN
53.770000	32.406893	1.399052	-595.823653	-595.823653	0.021708	42.496000	0.000000		120.118259	NaN
54.270000	32.621554	1.408319	-595.823653	-595.823653	0.026050	42.496000	0.000000		120.127139	NaN
54.770000	32.965012	1.423147	-595.823653	-595.823653	0.034733	42.496000	0.000000		120.118259	NaN
55.270000	33.308470	1.437975	-595.823653	-595.823653	0.021708	42.496000	0.000000		120.136019	NaN
55.770000	33.523131	1.447242	-595.823653	-595.823653	0.017367	42.496000	0.000000		120.153780	NaN
56.270000	33.823657	1.460216	-595.823653	-595.823653	0.021708	42.496000	0.000000		120.162660	NaN
56.770000	34.124182	1.473190	-595.823653	-595.823653	0.017367	42.496000	0.000000		120.171540	NaN
57.270000	34.381776	1.484311	-595.823653	-595.823653	0.017367	42.496000	0.000000		120.180420	NaN
57.770000	34.596437	1.493578	-595.823653	-595.823653	0.017367	42.496000	0.000000		120.189300	NaN
58.270000	34.939895	1.508406	-595.823653	-595.823653	0.030392	42.496000	0.000000		120.207061	NaN
58.770000	35.197488	1.519526	-595.823653	-595.823653	0.030392	42.496000	0.000000		120.215941	NaN
59.270000	35.412150	1.528794	-595.823653	-595.823653	0.030392	42.496000	0.000000		120.224821	NaN
59.770000	35.798540	1.545475	-595.823653	-595.823653	0.034733	42.496000	0.000000		120.242582	NaN
60.270000	36.056133	1.556595	-595.823653	-595.823653	0.021708	42.496000	0.000000		120.260342	NaN
60.770000	36.270794	1.565862	-595.823653	-595.823653	0.034733	42.496000	0.000000		120.260342	NaN
61.270000	36.657185	1.582543	-595.823653	-595.823653	0.026050	42.496000	0.000000		120.269222	NaN
61.770000	36.914778	1.593664	-595.823653	-595.823653	0.034733	42.496000	0.000000		120.286983	NaN
62.270000	37.172371	1.604785	-595.823653	-595.823653	0.047758	42.496000	0.000000		120.295863	NaN
62.770000	37.515829	1.619612	-595.823653	-595.823653	0.030392	42.496000	0.000000		120.304743	NaN
63.270000	37.730491	1.628880	-595.823653	-595.823653	0.026050	42.496000	0.000000		120.313624	NaN
63.770000	38.031016	1.641854	-595.823653	-595.823653	0.021708	42.496000	0.000000		120.331384	NaN
64.270000	38.331542	1.654828	-595.823653	-595.823653	0.017367	42.496000	0.000000		120.340264	NaN
64.770000	38.460339	1.660388	-595.823653	-595.823653	0.026050	42.496000	0.000000		120.349144	NaN
65.270000	38.803797	1.675216	-595.823653	-595.823653	0.021708	42.496000	0.000000		120.358025	NaN
65.770000	39.104322	1.688190	-595.823653	-595.823653	0.008683	42.496000	0.000000		120.384665	NaN
66.270000	39.318984	1.697457	-595.823653	-595.823653	0.013025	42.496000	0.000000		120.393546	NaN
66.770000	39.576577	1.708578	-595.823653	-595.823653	0.021708	42.496000	0.000000		120.411306	NaN
67.270000	39.962967	1.725259	-595.823653	-595.823653	0.013025	42.496000	0.000000		120.411306	NaN
67.770000	40.177629	1.734526	-595.823653	-595.823653	0.013025	42.496000	0.000000		120.429066	NaN
68.270000	40.478154	1.747500	-595.823653	-595.823653	0.017367	42.496000	0.000000		120.437947	NaN
68.770000	40.735748	1.758621	-595.823653	-595.823653	0.013025	42.496000	0.000000		120.446827	NaN
69.270000	40.993341	1.769742	-595.823653	-595.823653	0.004342	42.496000	0.000000		120.464587	NaN
69.770000	41.250935	1.780862	-595.823653	-595.823653	0.017367	42.496000	0.000000		120.473468	NaN
70.270000	41.551460	1.793836	-595.823653	-595.823653	0.030392	42.496000	0.000000		120.482348	NaN
70.770000	41.680257	1.799397	-595.823653	-595.823653	0.026050	42.496000	0.000000		120.500108	NaN
71.270000	42.023715	1.814224	-595.823653	-595.823653	0.047758	42.496000	0.000000		120.508989	NaN
71.770000	42.324241	1.827198	-595.823653	-595.823653	0.021708	42.496000	0.000000		120.517869	NaN
72.270000	42.581834	1.838319	-595.823653	-595.823653	0.008683	42.496000	0.000000		120.535629	NaN
72.770000	42.796495	1.847586	-595.823653	-595.823653	-0.004342	42.496000	0.000000		120.535629	NaN
73.270000	43.097021	1.860560	-595.823653	-595.823653	0.004342	42.496000	0.000000		120.553390	NaN
73.770000	43.397547	1.873535	-595.823653	-595.823653	-0.017367	42.496000	0.000000		120.562270	NaN
74.270000	43.612208	1.882802	-595.823653	-595.823653	-0.004342	42.496000	0.000000		120.580030	NaN
74.770000	43.955666	1.897629	-595.823653	-595.823653	0.008683	42.496000	0.000000		120.580030	NaN
75.270000	44.170327	1.906897	-595.823653	-595.823653	0.013025	42.496000	0.000000		120.606671	NaN
75.770000	44.470853	1.919871	-595.823653	-595.823653	0.017367	42.496000	0.000000		120.615551	NaN
76.270000	44.728446	1.930991	-595.823653	-595.823653	0.026050	42.496000	0.000000		120.624431	NaN
76.770000	44.986040	1.942112	-595.823653	-595.823653	0.039075	42.496000	0.000000		120.642192	NaN
77.270000	45.200701	1.951379	-595.823653	-595.823653	0.030392	42.496000	0.000000		120.642192	NaN
77.770000	45.501227	1.964353	-595.823653	-595.823653	0.017367	42.496000	0.000000		120.668833	NaN
78.270000	45.801752	1.977328	-595.823653	-595.823653	0.008683	42.496000	0.000000		120.677713	NaN
78.770000	46.059346	1.988448	-595.823653	-595.823653	0.008683	42.496000	0.000000		120.686593	NaN
79.270000	46.316939	1.999569	-595.823653	-595.823653	0.021708	42.496000	0.000000		120.704353	NaN
79.770000	46.617465	2.012543	-595.823653	-595.823653	0.013025	42.496000	0.000000		120.713234	NaN
80.270000	46.789194	2.019957	-595.823653	-595.823653	0.013025	42.496000	0.000000		120.722114	NaN
80.770000	47.089720	2.032931	-595.823653	-595.823653	0.004342	42.496000	0.000000		120.730994	NaN
81.270000	47.347313	2.044052	-595.823653	-595.823653	0.013025	42.496000	0.000000		120.739874	NaN
81.770000	47.561974	2.053319	-595.823653	-595.823653	0.004342	42.496000	0.000000		120.757635	NaN
82.270000	47.862500	2.066293	-595.823653	-595.823653	0.008683	42.496000	0.000000		120.775395	NaN
82.770000	48.120093	2.077414	-595.823653	-595.823653	0.021708	42.496000	0.000000		120.784276	NaN
83.270000	48.334755	2.086681	-595.823653	-595.823653	0.017367	42.496000	0.000000		120.810916	NaN
83.770000	48.678213	2.101509	-595.823653	-595.823653	0.026050	42.496000	0.000000		120.802036	NaN
84.270000	48.849942	2.108922	-595.823653	-595.823653	0.013025	42.496000	0.000000		120.828677	NaN
84.770000	49.150467	2.121896	-595.823653	-595.823653	0.017367	42.496000	0.000000		120.837557	NaN
85.270000	49.450993	2.134871	-595.823653	-595.823653	0.013025	42.496000	0.000000		120.855317	NaN
85.770000	49.751519	2.147845	-595.823653	-595.823653	0.017367	42.496000	0.000000		120.873078	NaN
86.270000	49.880315	2.153405	-595.823653	-595.823653	0.008683	42.496000	0.000000		120.873078	NaN
86.770000	50.223773	2.168233	-595.823653	-595.823653	0.021708	42.496000	0.000000		120.899718	NaN
87.270000	50.481367	2.179353	-595.823653	-595.823653	0.013025	42.496000	0.000000		120.899718	NaN
87.770000	50.696028	2.188621	-595.823653	-595.823653	0.004342	42.496000	0.000000		120.917479	NaN
88.270000	51.082418	2.205302	-595.823653	-595.823653	0.008683	42.496000	0.000000		120.935239	NaN
88.770000	51.254147	2.212715	-595.823653	-595.823653	0.013025	42.496000	0.000000		120.953000	NaN
89.270000	51.511741	2.223836	-595.823653	-595.823653	0.008683	42.496000	0.000000		120.961880	NaN
89.770000	51.812266	2.236810	-595.823653	-595.823653	0.008683	42.496000	0.000000		120.979640	NaN
90.270000	52.026928	2.246077	-595.823653	-595.823653	0.004342	42.496000	0.000000		120.988521	NaN
90.770000	52.241589	2.255345	-595.823653	-595.823653	0.008683	42.496000	0.000000		120.997401	NaN
91.270000	52.542114	2.268319	-595.823653	-595.823653	0.008683	42.496000	0.000000		121.006281	NaN
91.770000	52.842640	2.281293	-595.823653	-595.823653	0.013025	42.496000	0.000000		121.032922	NaN
92.270000	52.971437	2.286853	-595.823653	-595.823653	0.013025	42.496000	0.000000		121.041802	NaN
92.770000	53.314895	2.301681	-595.823653	-595.823653	0.021708	42.496000	0.000000		121.068443	NaN
93.270000	53.529556	2.310948	-595.823653	-595.823653	0.017367	42.496000	0.000000		121.059562	NaN
93.770000	53.787150	2.322069	-595.823653	-595.823653	0.008683	42.496000	0.000000		121.068443	NaN
94.270000	54.087675	2.335043	-595.823653	-595.823653	0.013025	42.496000	0.000000		121.086203	NaN
94.770000	54.302336	2.344310	-595.823653	-595.823653	0.013025	42.496000	0.000000		121.112844	NaN
95.270000	54.516998	2.353577	-595.823653	-595.823653	0.004342	42.496000	0.000000		121.121724	NaN
95.770000	54.817523	2.366551	-595.823653	-595.823653	0.026050	42.496000	0.000000		121.130604	NaN
96.270000	55.075117	2.377672	-595.823653	-595.823653	0.017367	42.496000	0.000000		121.148365	NaN
96.770000	55.289778	2.386939	-595.823653	-595.823653	0.017367	42.496000	0.000000		121.157245	NaN
97.270000	55.633236	2.401767	-595.823653	-595.823653	0.021708	42.496000	0.000000		121.175005	NaN
97.770000	55.804965	2.409181	-595.823653	-595.823653	0.013025	42.496000	0.000000		121.192766	NaN
98.270000	56.019626	2.418448	-595.823653	-595.823653	0.017367	42.496000	0.000000		121.192766	NaN
98.770000	56.363084	2.433276	-595.823653	-595.823653	0.017367	42.496000	0.000000		121.210526	NaN
99.270000	56.491881	2.438836	-595.823653	-595.823653	0.017367	42.496000	0.000000		121.219407	NaN
99.770000	56.792407	2.451810	-595.823653	-595.823653	0.021708	42.496000	0.000000		121.228287	NaN
100.270000	57.007068	2.461077	-595.823653	-595.823653	0.026050	42.496000	0.000000		121.254927	NaN
100.770000	57.264661	2.472198	-595.823653	-595.823653	-0.004342	42.496000	0.000000		121.263808	NaN
101.270000	57.436390	2.479612	-595.823653	-595.823653	0.008683	42.496000	0.000000		121.281568	NaN
101.770000	57.736916	2.492586	-595.823653	-595.823653	0.004342	42.496000	0.000000		121.308209	NaN
102.270000	57.951577	2.501853	-595.823653	-595.823653	0.017367	42.496000	0.000000		121.308209	NaN
102.770000	58.209171	2.512974	-595.823653	-595.823653	-0.013025	42.496000	0.000000		121.325969	NaN
103.270000	58.466764	2.524094	-595.823653	-595.823653	-0.004342	42.496000	0.000000		121.334849	NaN
103.770000	58.724357	2.535215	-595.823653	-595.823653	0.000000	42.496000	0.000000		121.352610	NaN
104.270000	58.896086	2.542629	-595.823653	-595.823653	-0.004342	42.496000	0.000000		121.361490	NaN
104.770000	59.153680	2.553750	-595.823653	-595.823653	0.000000	42.496000	0.000000		121.379251	NaN
105.270000	59.497138	2.568577	-595.823653	-595.823653	0.008683	42.496000	0.000000		121.379251	NaN
105.770000	59.625935	2.574137	-595.823653	-595.823653	0.034733	42.496000	0.000000		121.405891	NaN
106.270000	59.969393	2.588965	-595.823653	-595.823653	0.039075	42.496000	0.000000		121.414771	NaN
106.770000	60.098189	2.594525	-595.823653	-595.823653	0.030392	42.496000	0.000000		121.423652	NaN
107.270000	60.398715	2.607500	-595.823653	-595.823653	0.034733	42.496000	0.000000		121.432532	NaN
107.770000	60.699241	2.620474	-595.823653	-595.823653	0.021708	42.496000	0.000000		121.450292	NaN
108.270000	60.870970	2.627887	-595.823653	-595.823653	0.021708	42.496000	0.000000		121.468053	NaN
108.770000	61.042699	2.635301	-595.823653	-595.823653	0.017367	42.496000	0.000000		121.476933	NaN
109.270000	61.343224	2.648275	-595.823653	-595.823653	-0.004342	42.496000	0.000000		121.503574	NaN
109.770000	61.557886	2.657543	-595.823653	-595.823653	-0.004342	42.496000	0.000000		121.503574	NaN
110.270000	61.729614	2.664956	-595.823653	-595.823653	0.004342	42.496000	0.000000		121.530214	NaN
110.770000	62.030140	2.677931	-595.823653	-595.823653	0.017367	42.496000	0.000000		121.547975	NaN
111.270000	62.244801	2.687198	-595.823653	-595.823653	0.004342	42.496000	0.000000		121.556855	NaN
111.770000	62.459463	2.696465	-595.823653	-595.823653	0.026050	42.496000	0.000000		121.556855	NaN
112.270000	62.717056	2.707586	-595.823653	-595.823653	0.021708	42.496000	0.000000		121.574616	NaN
112.770000	62.931717	2.716853	-595.823653	-595.823653	0.030392	42.496000	0.000000		121.601256	NaN
113.270000	63.060514	2.722413	-595.823653	-595.823653	0.030392	42.496000	0.000000		121.610136	NaN
113.770000	63.361040	2.735387	-595.823653	-595.823653	0.030392	42.496000	0.000000		121.627897	NaN
114.270000	63.532769	2.742801	-595.823653	-595.823653	0.030392	42.496000	0.000000		121.636777	NaN
114.770000	63.747430	2.752068	-595.823653	-595.823653	0.026050	42.496000	0.000000		121.645657	NaN
115.270000	64.090888	2.766896	-595.823653	-595.823653	0.026050	42.496000	0.000000		121.672298	NaN
115.770000	64.133820	2.768749	-595.823653	-595.823653	0.004342	42.496000	0.000000		121.672298	NaN
116.270000	64.348481	2.778017	-595.823653	-595.823653	-0.008683	42.496000	0.000000		121.681178	NaN
116.770000	64.606075	2.789137	-595.823653	-595.823653	0.004342	42.496000	0.000000		121.707819	NaN
117.270000	64.820736	2.798405	-595.823653	-595.823653	0.004342	42.496000	0.000000		121.716699	NaN
117.770000	64.992465	2.805818	-595.823653	-595.823653	0.004342	42.496000	0.000000		121.725579	NaN
118.270000	65.378855	2.822499	-595.823653	-595.823653	0.008683	42.496000	0.000000		121.752220	NaN
118.770000	65.507652	2.828060	-595.823653	-595.823653	0.013025	42.496000	0.000000		121.761100	NaN
119.270000	65.679381	2.835473	-595.823653	-595.823653	0.026050	42.496000	0.000000		121.769981	NaN
119.770000	65.851110	2.842887	-595.823653	-595.823653	0.026050	42.496000	0.000000		121.787741	NaN
120.270000	66.151636	2.855861	-595.823653	-595.823653	0.030392	42.496000	0.000000		121.805501	NaN
120.770000	66.280432	2.861422	-595.823653	-595.823653	0.026050	42.496000	0.000000		121.823262	NaN
121.270000	66.666822	2.878103	-595.823653	-595.823653	0.021708	42.496000	0.000000		121.841022	NaN
121.770000	66.838551	2.885517	-595.823653	-595.823653	-0.004342	42.496000	0.000000		121.841022	NaN
122.270000	67.010280	2.892930	-595.823653	-595.823653	0.013025	42.496000	0.000000		121.849903	NaN
122.770000	67.224942	2.902198	-595.823653	-595.823653	0.013025	42.496000	0.000000		121.867663	NaN
123.270000	67.482535	2.913318	-595.823653	-595.823653	-0.008683	42.496000	0.000000		121.885423	NaN
123.770000	67.611332	2.918879	-595.823653	-595.823653	0.004342	42.496000	0.000000		121.903184	NaN
124.270000	67.868925	2.929999	-595.823653	-595.823653	-0.008683	42.496000	0.000000		121.920944	NaN
124.770000	68.126519	2.941120	-595.823653	-595.823653	-0.004342	42.496000	0.000000		121.929825	NaN
125.270000	68.341180	2.950387	-595.823653	-595.823653	0.008683	42.496000	0.000000		121.938705	NaN
125.770000	68.555841	2.959654	-595.823653	-595.823653	0.013025	42.496000	0.000000		121.947585	NaN
126.270000	68.856367	2.972629	-595.823653	-595.823653	0.004342	42.496000	0.000000		121.965345	NaN
126.770000	68.856367	2.972629	-595.823653	-595.823653	-0.008683	42.496000	0.000000		121.974226	NaN
127.270000	69.156893	2.985603	-595.823653	-595.823653	0.013025	42.496000	0.000000		122.000866	NaN
127.770000	69.414486	2.996723	-595.823653	-595.823653	-0.008683	42.496000	0.000000		122.009747	NaN
128.270000	69.629147	3.005991	-595.823653	-595.823653	-0.008683	42.496000	0.000000		122.027507	NaN
128.770000	69.843808	3.015258	-595.823653	-595.823653	-0.013025	42.496000	0.000000		122.027507	NaN
129.270000	70.101402	3.026378	-595.823653	-595.823653	0.000000	42.496000	0.000000		122.054148	NaN
129.770000	70.187266	3.030085	-595.823653	-595.823653	0.004342	42.496000	0.000000		122.054148	NaN
130.270000	70.487792	3.043060	-595.823653	-595.823653	0.000000	42.496000	0.000000		122.080788	NaN
130.770000	70.702453	3.052327	-595.823653	-595.823653	0.008683	42.496000	0.000000		122.089669	NaN
131.270000	70.917114	3.061594	-595.823653	-595.823653	0.008683	42.496000	0.000000		122.107429	NaN
131.770000	71.303505	3.078275	-595.823653	-595.823653	0.017367	42.496000	0.000000		122.125190	NaN
132.270000	71.303505	3.078275	-595.823653	-595.823653	0.017367	42.496000	0.000000		122.134070	NaN
132.770000	71.518166	3.087542	-595.823653	-595.823653	0.008683	42.496000	0.000000		122.142950	NaN
133.270000	71.818692	3.100516	-595.823653	-595.823653	0.000000	42.496000	0.000000		122.169591	NaN
133.770000	71.990421	3.107930	-595.823653	-595.823653	-0.004342	42.496000	0.000000		122.178471	NaN
134.270000	72.162150	3.115344	-595.823653	-595.823653	0.021708	42.496000	0.000000		122.196231	NaN
134.770000	72.462675	3.128318	-595.823653	-595.823653	0.017367	42.496000	0.000000		122.213992	NaN
135.270000	72.634404	3.135732	-595.823653	-595.823653	0.021708	42.496000	0.000000		122.222872	NaN
135.770000	72.891998	3.146853	-595.823653	-595.823653	0.008683	42.496000	0.000000		122.222872	NaN
